,state,town,poverty,hs_completion,townstate,ZCTA,n_households,med_income,population,density,city,state_id,state_name,lat,lng,crime_rate
185,Alabama,Florence,22.2,85.5,"Florence, Alabama",35634,3878,65731,9793,60.8,Florence,AL,Alabama,34.9186,-87.61357,
186,Alabama,Foley,13.3,91.7,"Foley, Alabama",36535,12153,42170,30187,113.1,Foley,AL,Alabama,30.38545,-87.72618,684.0
187,Alabama,Forkland,31.1,74.6,"Forkland, Alabama",36740,456,30900,1347,7.0,Forkland,AL,Alabama,32.627320000000005,-87.84017,38.0
188,Alabama,Fort Deposit,23.9,72.5,"Fort Deposit, Alabama",36032,940,37407,2336,8.1,Fort Deposit,AL,Alabama,31.994290000000003,-86.56931,18.0
189,Alabama,Fort Payne,21.7,71.3,"Fort Payne, Alabama",35967,6018,40063,16373,51.4,Fort Payne,AL,Alabama,34.40141,-85.69627,504.0
190,Alabama,Fort Payne,21.7,71.3,"Fort Payne, Alabama",35968,1558,37778,4584,33.0,Fort Payne,AL,Alabama,34.48975,-85.7657,504.0
191,Alabama,Fort Rucker,15.4,98.7,"Fort Rucker, Alabama",36362,1299,65307,5134,60.8,Fort Rucker,AL,Alabama,31.350890000000003,-85.69071,
192,Alabama,Franklin,8.4,85.1,"Franklin, Alabama",36444,345,15341,924,2.6,Franklin,AL,Alabama,31.66427,-87.45328,
193,Alabama,Frisco City,30.8,75.3,"Frisco City, Alabama",36445,1716,34722,4713,12.7,Frisco City,AL,Alabama,31.44247,-87.44745,37.0
194,Alabama,Fruitdale,23.3,100.0,"Fruitdale, Alabama",36539,293,34129,809,4.3,Fruitdale,AL,Alabama,31.33968,-88.38396,
195,Alabama,Fruithurst,17.4,71.5,"Fruithurst, Alabama",36262,561,34375,1427,6.2,Fruithurst,AL,Alabama,33.78757,-85.46555,
196,Alabama,Fulton,27.2,76.5,"Fulton, Alabama",36446,180,26250,472,42.0,Fulton,AL,Alabama,31.79245,-87.72,
197,Alabama,Fultondale,13,90.3,"Fultondale, Alabama",35068,3506,54312,8072,199.4,Fultondale,AL,Alabama,33.60745,-86.83098000000003,464.0
198,Alabama,Fyffe,14.5,83.8,"Fyffe, Alabama",35971,2100,39103,5428,33.5,Fyffe,AL,Alabama,34.45552,-85.94511999999997,30.0
199,Alabama,Gadsden,27.2,77.3,"Gadsden, Alabama",35901,7607,37260,20049,130.1,Gadsden,AL,Alabama,34.04796,-85.92463000000002,
200,Alabama,Gadsden,27.2,77.3,"Gadsden, Alabama",35903,6719,34409,17125,103.7,Gadsden,AL,Alabama,34.02708,-85.86093000000002,
201,Alabama,Gadsden,27.2,77.3,"Gadsden, Alabama",35904,5318,35674,14030,118.7,Gadsden,AL,Alabama,34.070190000000004,-85.9931,
202,Alabama,Gadsden,27.2,77.3,"Gadsden, Alabama",35905,2310,51250,6144,59.6,Gadsden,AL,Alabama,33.93408,-85.89941999999998,
203,Alabama,Gadsden,27.2,77.3,"Gadsden, Alabama",35907,3291,69359,8511,144.7,Gadsden,AL,Alabama,33.8979,-86.02445999999998,
204,Alabama,Gainesville,51.1,89.7,"Gainesville, Alabama",35464,238,16667,690,7.7,Gainesville,AL,Alabama,32.803290000000004,-88.15355,
205,Alabama,Gallant,11.1,86.1,"Gallant, Alabama",35972,379,67537,1211,18.0,Gallant,AL,Alabama,33.99145,-86.24523,
206,Alabama,Gantt,8.4,88.5,"Gantt, Alabama",36038,13,34821,47,9.3,Gantt,AL,Alabama,31.43617,-86.48945,3.0
207,Alabama,Garden City,33.7,83.0,"Garden City, Alabama",35070,110,31429,258,73.7,Garden City,AL,Alabama,34.00977,-86.75419000000002,
208,Alabama,Gardendale,9.6,92.6,"Gardendale, Alabama",35071,6146,62570,16181,106.0,Gardendale,AL,Alabama,33.70489,-86.84369000000002,540.0
209,Alabama,Gaylesville,18,83.0,"Gaylesville, Alabama",35973,1254,31721,2856,9.7,Gaylesville,AL,Alabama,34.34642,-85.55435,
210,Alabama,Geneva,26.3,76.1,"Geneva, Alabama",36340,2351,36782,5721,44.7,Geneva,AL,Alabama,31.05086,-85.89142,165.0
211,Alabama,Georgiana,33.4,72.0,"Georgiana, Alabama",36033,1483,33725,4426,7.1,Georgiana,AL,Alabama,31.67124,-86.76784,64.0
212,Alabama,Geraldine,16.5,87.0,"Geraldine, Alabama",35974,554,37614,1514,46.7,Geraldine,AL,Alabama,34.3635,-86.01169,28.0
213,Alabama,Gilbertown,38.3,82.5,"Gilbertown, Alabama",36908,806,45565,2069,7.1,Gilbertown,AL,Alabama,31.90115,-88.31017,
214,Alabama,Glen Allen,11.4,83.7,"Glen Allen, Alabama",35559,6,38070,12,33.6,Glen Allen,AL,Alabama,33.905590000000004,-87.72823000000002,
215,Alabama,Glenwood,23.8,88.9,"Glenwood, Alabama",36034,331,37917,974,5.4,Glenwood,AL,Alabama,31.62105,-86.11065,
216,Alabama,Goodwater,31.8,70.2,"Goodwater, Alabama",35072,1903,37991,4901,10.6,Goodwater,AL,Alabama,33.08977,-86.06138,26.0
217,Alabama,Gordo,22,82.1,"Gordo, Alabama",35466,2051,41305,5567,9.0,Gordo,AL,Alabama,33.25825,-87.91413,28.0
218,Alabama,Gordon,24.2,59.8,"Gordon, Alabama",36343,570,34688,1343,6.1,Gordon,AL,Alabama,31.05905,-85.11599,
219,Alabama,Goshen,21.6,76.8,"Goshen, Alabama",36035,639,43517,1468,6.8,Goshen,AL,Alabama,31.79458,-86.12767,
220,Alabama,Graham,19,68.4,"Graham, Alabama",36263,204,25455,434,10.3,Graham,AL,Alabama,33.46623,-85.35928,
221,Alabama,Grand Bay,9.7,87.4,"Grand Bay, Alabama",36541,5311,51517,15635,63.2,Grand Bay,AL,Alabama,30.49335,-88.34053,
222,Alabama,Grant,10.9,85.5,"Grant, Alabama",35747,2106,42667,5231,30.6,Grant,AL,Alabama,34.49446,-86.30739,54.0
223,Alabama,Graysville,15.1,81.6,"Graysville, Alabama",35073,881,46745,2396,34.7,Graysville,AL,Alabama,33.65405,-86.98034,3.0
224,Alabama,Greensboro,37.6,81.1,"Greensboro, Alabama",36744,2667,29625,6487,12.5,Greensboro,AL,Alabama,32.69749,-87.59875,5.0
225,Alabama,Greenville,24.2,80.8,"Greenville, Alabama",36037,4754,38362,13306,15.1,Greenville,AL,Alabama,31.79895,-86.62528,416.0
226,Alabama,Grove Hill,23,84.5,"Grove Hill, Alabama",36451,1956,45793,4330,10.0,Grove Hill,AL,Alabama,31.69909,-87.80271,49.0
227,Alabama,Guin,34.3,83.3,"Guin, Alabama",35563,1975,36323,4501,16.1,Guin,AL,Alabama,33.983740000000004,-87.8977,66.0
228,Alabama,Gulf Shores,12.9,96.7,"Gulf Shores, Alabama",36542,6432,50737,13932,93.4,Gulf Shores,AL,Alabama,30.27726,-87.73714,688.0
229,Alabama,Guntersville,18.2,82.4,"Guntersville, Alabama",35976,6787,47583,17252,49.1,Guntersville,AL,Alabama,34.34747,-86.33349,509.0
230,Alabama,Gurley,32.4,85.4,"Gurley, Alabama",35748,2607,62313,7257,29.9,Gurley,AL,Alabama,34.72195,-86.387,31.0
231,Alabama,Hackleburg,18.9,79.2,"Hackleburg, Alabama",35564,835,27708,2112,13.6,Hackleburg,AL,Alabama,34.25604000000001,-87.84794000000002,30.0
232,Alabama,Haleyville,24,76.5,"Haleyville, Alabama",35565,5221,31781,13266,18.7,Haleyville,AL,Alabama,34.234140000000004,-87.55886,222.0
233,Alabama,Hamilton,16,80.7,"Hamilton, Alabama",35570,4685,38673,11270,18.0,Hamilton,AL,Alabama,34.1646,-87.99501,200.0
234,Alabama,Hanceville,14.4,74.0,"Hanceville, Alabama",35077,4781,38133,13547,33.7,Hanceville,AL,Alabama,34.02052,-86.83216,124.0
235,Alabama,Harpersville,19.2,79.4,"Harpersville, Alabama",35078,710,43013,1919,18.5,Harpersville,AL,Alabama,33.32338,-86.44236,41.0
236,Alabama,Hartford,27.9,76.1,"Hartford, Alabama",36344,2204,41821,5850,17.2,Hartford,AL,Alabama,31.09822,-85.709,94.0
237,Alabama,Hartselle,8.1,91.4,"Hartselle, Alabama",35640,9459,52239,24570,85.3,Hartselle,AL,Alabama,34.44125,-86.94406,350.0
238,Alabama,Harvest,6.8,93.5,"Harvest, Alabama",35749,7830,83457,22295,196.1,Harvest,AL,Alabama,34.82432,-86.75333,
239,Alabama,Hayden,6.1,86.2,"Hayden, Alabama",35079,3230,51406,9267,32.1,Hayden,AL,Alabama,33.94055,-86.75551,
240,Alabama,Hayneville,48.2,68.9,"Hayneville, Alabama",36040,1443,22584,3584,9.9,Hayneville,AL,Alabama,32.16517,-86.68284,59.0
241,Alabama,Hazel Green,13.7,84.7,"Hazel Green, Alabama",35750,4831,45158,12294,77.7,Hazel Green,AL,Alabama,34.95095,-86.59506,
242,Alabama,Headland,8.8,83.7,"Headland, Alabama",36345,3277,52611,8845,24.5,Headland,AL,Alabama,31.37526,-85.3083,106.0
243,Alabama,Heflin,32.7,76.9,"Heflin, Alabama",36264,3361,35618,8523,14.2,Heflin,AL,Alabama,33.595009999999995,-85.53865,18.0
244,Alabama,Helena,3.5,97.2,"Helena, Alabama",35080,6115,83933,17889,140.6,Helena,AL,Alabama,33.25974,-86.91282,140.0
245,Alabama,Henagar,25.1,77.8,"Henagar, Alabama",35978,1852,38000,4789,30.9,Henagar,AL,Alabama,34.64379,-85.72785999999998,64.0
246,Alabama,Hillsboro,18.6,76.7,"Hillsboro, Alabama",35643,1394,42000,3696,14.1,Hillsboro,AL,Alabama,34.67015,-87.20546,4.0
247,Alabama,Hodges,15.3,70.6,"Hodges, Alabama",35571,374,36786,811,5.5,Hodges,AL,Alabama,34.35605,-87.95000999999998,1.0
248,Alabama,Hollins,23,69.9,"Hollins, Alabama",35082,0,83933,0,0.3,Hollins,AL,Alabama,33.163340000000005,-86.15567,
249,Alabama,Holly Pond,21.2,86.0,"Holly Pond, Alabama",35083,1373,35092,3353,34.6,Holly Pond,AL,Alabama,34.19826,-86.59912,
250,Alabama,Hollywood,19.9,74.3,"Hollywood, Alabama",35752,987,44232,2680,16.9,Hollywood,AL,Alabama,34.74811,-85.94586,13.0
251,Alabama,Huntsville,18.3,90.0,"Huntsville, Alabama",35801,9918,66329,23724,588.9,Huntsville,AL,Alabama,34.72465,-86.56222,
252,Alabama,Huntsville,18.3,90.0,"Huntsville, Alabama",35802,10180,66399,21829,452.9,Huntsville,AL,Alabama,34.6697,-86.55886,
253,Alabama,Huntsville,18.3,90.0,"Huntsville, Alabama",35803,11192,73020,25710,206.9,Huntsville,AL,Alabama,34.56468,-86.52141,
254,Alabama,Huntsville,18.3,90.0,"Huntsville, Alabama",35805,9097,23886,21200,949.7,Huntsville,AL,Alabama,34.70858,-86.62125,
255,Alabama,Huntsville,18.3,90.0,"Huntsville, Alabama",35806,9756,71900,21888,314.3,Huntsville,AL,Alabama,34.76306,-86.68511,
256,Alabama,Huntsville,18.3,90.0,"Huntsville, Alabama",35808,310,76750,1445,13.0,Huntsville,AL,Alabama,34.63187,-86.65738,
257,Alabama,Huntsville,18.3,90.0,"Huntsville, Alabama",35810,11331,37482,29503,410.4,Huntsville,AL,Alabama,34.80096,-86.60762,
258,Alabama,Huntsville,18.3,90.0,"Huntsville, Alabama",35811,10894,61055,27658,216.7,Huntsville,AL,Alabama,34.79693,-86.50603000000002,
259,Alabama,Huntsville,18.3,90.0,"Huntsville, Alabama",35816,6458,24423,13923,1109.1,Huntsville,AL,Alabama,34.74016,-86.63031,
260,Alabama,Huntsville,18.3,90.0,"Huntsville, Alabama",35824,3616,87813,8645,183.7,Huntsville,AL,Alabama,34.6444,-86.75324,
261,Alabama,Huntsville,18.3,90.0,"Huntsville, Alabama",35896,0,87813,700,975.7,Huntsville,AL,Alabama,34.7543,-86.65456999999998,
262,Alabama,Hurtsboro,24.5,78.9,"Hurtsboro, Alabama",36860,667,32083,1889,4.0,Hurtsboro,AL,Alabama,32.25246,-85.41887,22.0
263,Alabama,Ider,15.7,82.5,"Ider, Alabama",35981,723,42075,1860,35.8,Ider,AL,Alabama,34.72235,-85.64878,39.0
264,Alabama,Jackson,32.9,83.7,"Jackson, Alabama",36545,3666,30000,10030,9.7,Jackson,AL,Alabama,31.4894,-87.87434,285.0
265,Alabama,Jacksonville,25.8,92.2,"Jacksonville, Alabama",36265,7548,47838,20694,81.7,Jacksonville,AL,Alabama,33.84778,-85.78524,624.0
266,Alabama,Jasper,20.2,86.1,"Jasper, Alabama",35501,3774,33573,9644,80.6,Jasper,AL,Alabama,33.81908,-87.29271,1055.0
267,Alabama,Jasper,20.2,86.1,"Jasper, Alabama",35503,3369,43575,9074,43.9,Jasper,AL,Alabama,33.93756,-87.30035,1055.0
268,Alabama,Jasper,20.2,86.1,"Jasper, Alabama",35504,5138,46597,13160,54.2,Jasper,AL,Alabama,33.89267,-87.1667,1055.0
269,Alabama,Jemison,21.5,81.7,"Jemison, Alabama",35085,3134,36040,9116,33.1,Jemison,AL,Alabama,32.97961,-86.73684,106.0
270,Alabama,Joppa,30.9,67.3,"Joppa, Alabama",35087,818,29221,2253,36.4,Joppa,AL,Alabama,34.30644,-86.5844,
271,Alabama,Kellyton,25.7,80.8,"Kellyton, Alabama",35089,781,28189,2034,12.5,Kellyton,AL,Alabama,32.93807,-86.08227,
272,Alabama,Kennedy,10.3,82.1,"Kennedy, Alabama",35574,694,36635,1692,5.8,Kennedy,AL,Alabama,33.56503,-87.95048,
273,Alabama,Killen,13.7,90.0,"Killen, Alabama",35645,5202,57748,14011,62.9,Killen,AL,Alabama,34.90184,-87.50086999999998,38.0
274,Alabama,Kimberly,6.4,91.5,"Kimberly, Alabama",35091,965,77218,3072,159.9,Kimberly,AL,Alabama,33.77929,-86.7896,25.0
275,Alabama,Kinston,28.2,72.4,"Kinston, Alabama",36453,906,39375,2423,9.2,Kinston,AL,Alabama,31.19258,-86.15142,29.0
276,Alabama,Lanett,24.3,79.1,"Lanett, Alabama",36863,4844,36746,11604,51.2,Lanett,AL,Alabama,32.89515,-85.25508,638.0
277,Alabama,Langston,17,88.8,"Langston, Alabama",35755,276,40417,686,13.2,Langston,AL,Alabama,34.50012,-86.13529,
278,Alabama,Leeds,12.6,88.3,"Leeds, Alabama",35094,5301,59097,14438,95.2,Leeds,AL,Alabama,33.52089,-86.55996999999998,637.0
279,Alabama,Leesburg,11,81.0,"Leesburg, Alabama",35983,1590,51458,3733,28.8,Leesburg,AL,Alabama,34.17232,-85.76884,61.0
280,Alabama,Leighton,13,74.1,"Leighton, Alabama",35646,1761,39492,4734,19.1,Leighton,AL,Alabama,34.67172,-87.52829,33.0
281,Alabama,Leroy,15.5,99.6,"Leroy, Alabama",36548,430,30000,839,12.7,Leroy,AL,Alabama,31.48752,-87.97159,
282,Alabama,Lester,8.4,96.2,"Lester, Alabama",35647,385,43594,1185,16.9,Lester,AL,Alabama,34.96594,-87.12179,
283,Alabama,Lexington,18.9,90.6,"Lexington, Alabama",35648,1235,48516,3250,24.2,Lexington,AL,Alabama,34.95875,-87.38490999999998,9.0
284,Alabama,Lillian,7.4,96.7,"Lillian, Alabama",36549,1983,46387,4996,59.1,Lillian,AL,Alabama,30.41373,-87.44852,
285,Alabama,Lincoln,10.8,85.3,"Lincoln, Alabama",35096,2975,51010,7610,38.3,Lincoln,AL,Alabama,33.62052,-86.10862,371.0
286,Alabama,Linden,24.1,85.7,"Linden, Alabama",36748,1261,36375,2707,8.2,Linden,AL,Alabama,32.27558,-87.78483,60.0
287,Alabama,Lineville,13.7,75.7,"Lineville, Alabama",36266,2119,33977,5276,12.1,Lineville,AL,Alabama,33.34875,-85.74061999999998,33.0
288,Alabama,Lisman,34.9,75.0,"Lisman, Alabama",36912,890,30417,2272,5.6,Lisman,AL,Alabama,32.23516,-88.3045,
289,Alabama,Livingston,50.1,86.9,"Livingston, Alabama",35470,1838,13506,4676,7.9,Livingston,AL,Alabama,32.55682,-88.10364,71.0
290,Alabama,Loachapoka,27.2,92.5,"Loachapoka, Alabama",36865,15,41250,34,88.1,Loachapoka,AL,Alabama,32.60287,-85.58995999999998,
291,Alabama,Lockhart,24,80.1,"Lockhart, Alabama",36455,127,31250,250,333.8,Lockhart,AL,Alabama,31.0129,-86.35181,18.0
292,Alabama,Locust Fork,15.5,76.3,"Locust Fork, Alabama",35097,650,43000,2004,85.7,Locust Fork,AL,Alabama,33.89436,-86.6261,
293,Alabama,Louisville,38.2,60.5,"Louisville, Alabama",36048,528,36406,1470,5.3,Louisville,AL,Alabama,31.7902,-85.59036,7.0
294,Alabama,Lowndesboro,6,95.1,"Lowndesboro, Alabama",36752,596,42045,1162,4.2,Lowndesboro,AL,Alabama,32.3001,-86.62155,
295,Alabama,Loxley,19.7,79.4,"Loxley, Alabama",36551,3039,48698,9029,48.9,Loxley,AL,Alabama,30.637590000000007,-87.75285,187.0
296,Alabama,Luverne,21.6,81.7,"Luverne, Alabama",36049,2320,39397,6067,13.8,Luverne,AL,Alabama,31.76331,-86.28198,129.0
297,Alabama,Lynn,22.4,72.0,"Lynn, Alabama",35575,431,41563,1043,10.6,Lynn,AL,Alabama,34.04293,-87.57845,4.0
298,Alabama,Madison,6.4,96.5,"Madison, Alabama",35756,4764,77143,14202,45.5,Madison,AL,Alabama,34.642990000000005,-86.81678000000002,
299,Alabama,Madison,6.4,96.5,"Madison, Alabama",35757,5547,91819,16379,412.5,Madison,AL,Alabama,34.78311,-86.74491,
300,Alabama,Madison,6.4,96.5,"Madison, Alabama",35758,17483,87609,45736,601.6,Madison,AL,Alabama,34.71349,-86.74668,
301,Alabama,Magnolia Springs,10.1,91.5,"Magnolia Springs, Alabama",36555,329,50625,791,299.5,Magnolia Springs,AL,Alabama,30.39994,-87.77261999999997,
302,Alabama,Malcolm,70.8,92.9,"Malcolm, Alabama",36556,222,50625,601,16.6,Malcolm,AL,Alabama,31.20649,-87.97182,
303,Alabama,Maplesville,20.2,77.2,"Maplesville, Alabama",36750,1042,43438,2538,9.8,Maplesville,AL,Alabama,32.78696,-86.85061,32.0
304,Alabama,Marbury,14.2,84.9,"Marbury, Alabama",36051,740,41143,2106,17.5,Marbury,AL,Alabama,32.68411,-86.49464,
305,Alabama,Margaret,2.1,91.1,"Margaret, Alabama",35112,96,97966,280,125.7,Margaret,AL,Alabama,33.68963,-86.4708,27.0
306,Alabama,Marion,49.3,83.6,"Marion, Alabama",36756,1593,25498,5792,5.7,Marion,AL,Alabama,32.69351,-87.28014,1.0
307,Alabama,Mentone,9.3,90.7,"Mentone, Alabama",35984,661,35096,1573,11.3,Mentone,AL,Alabama,34.52955,-85.56685999999998,2.0
308,Alabama,Meridianville,9.2,89.6,"Meridianville, Alabama",35759,2896,83533,7606,152.2,Meridianville,AL,Alabama,34.86439,-86.5504,
309,Alabama,Midland City,33.3,83.3,"Midland City, Alabama",36350,2650,41516,6628,39.4,Midland City,AL,Alabama,31.349190000000004,-85.4903,91.0
310,Alabama,Midway,38.1,66.0,"Midway, Alabama",36053,675,24250,1790,2.6,Midway,AL,Alabama,32.03353,-85.43924,
311,Alabama,Millbrook,11.8,94.2,"Millbrook, Alabama",36054,5769,58241,16080,238.9,Millbrook,AL,Alabama,32.48358,-86.36669,699.0
312,Alabama,Millerville,13.2,45.6,"Millerville, Alabama",36267,23,33977,12,9.9,Millerville,AL,Alabama,33.19732,-85.94815,
313,Alabama,Millport,18.6,80.5,"Millport, Alabama",35576,1340,40662,2958,7.1,Millport,AL,Alabama,33.579229999999995,-88.13129,
314,Alabama,Millry,27.2,80.3,"Millry, Alabama",36558,1364,40268,3414,6.1,Millry,AL,Alabama,31.607740000000003,-88.31851999999998,4.0
315,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36602,617,19977,939,447.5,Mobile,AL,Alabama,30.69355,-88.04555,
316,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36603,2716,20714,10395,476.1,Mobile,AL,Alabama,30.690620000000006,-88.04361999999998,
317,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36604,4135,47653,9567,1528.0,Mobile,AL,Alabama,30.6822,-88.06815999999998,
318,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36605,10061,29782,26306,637.1,Mobile,AL,Alabama,30.60789,-88.08977,
319,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36606,7835,36073,18879,1103.2,Mobile,AL,Alabama,30.6708,-88.10628,
320,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36607,2621,34953,6270,827.9,Mobile,AL,Alabama,30.698590000000006,-88.10575,
321,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36608,14489,48745,35591,227.5,Mobile,AL,Alabama,30.68171,-88.29444000000002,
322,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36609,10762,40126,24282,1417.4,Mobile,AL,Alabama,30.66091,-88.16318000000003,
323,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36610,3937,21380,10646,637.3,Mobile,AL,Alabama,30.736320000000006,-88.0729,
324,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36611,2112,30929,5837,496.2,Mobile,AL,Alabama,30.77045,-88.07808,
325,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36612,1626,21597,4926,625.2,Mobile,AL,Alabama,30.753770000000006,-88.11246,
326,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36615,0,41913,0,52.1,Mobile,AL,Alabama,30.63323,-88.06825,
327,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36616,0,41913,8,1491.5,Mobile,AL,Alabama,30.72453,-88.08153,
328,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36617,5036,27039,13386,1136.1,Mobile,AL,Alabama,30.71643,-88.09599,
329,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36618,6373,46759,17451,400.7,Mobile,AL,Alabama,30.73595,-88.17345999999998,
330,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36619,5716,60492,15422,320.8,Mobile,AL,Alabama,30.59647,-88.19792,
331,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36688,0,60492,216,474.8,Mobile,AL,Alabama,30.69621,-88.18224000000002,
332,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36693,7647,60685,20220,546.8,Mobile,AL,Alabama,30.62661,-88.14984,
333,Alabama,Mobile,22.4,88.2,"Mobile, Alabama",36695,18544,67926,51088,364.8,Mobile,AL,Alabama,30.63011,-88.28067,
334,Alabama,Monroeville,35.3,84.2,"Monroeville, Alabama",36460,3763,26172,9644,30.0,Monroeville,AL,Alabama,31.520940000000003,-87.30741,363.0
335,Alabama,Montevallo,22.3,87.6,"Montevallo, Alabama",35115,5445,39712,15105,43.7,Montevallo,AL,Alabama,33.12003,-86.89578,163.0
336,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36104,2869,22221,8342,272.0,Montgomery,AL,Alabama,32.39967,-86.32494,
337,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36105,3989,31454,9815,63.4,Montgomery,AL,Alabama,32.213390000000004,-86.28962,
338,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36106,6316,53143,15094,963.0,Montgomery,AL,Alabama,32.3525,-86.25758,
339,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36107,3177,31129,7688,1145.8,Montgomery,AL,Alabama,32.38377,-86.27932,
340,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36108,7921,25035,18299,118.2,Montgomery,AL,Alabama,32.33961,-86.40630999999998,
341,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36109,9858,51449,24907,826.1,Montgomery,AL,Alabama,32.38711,-86.2414,
342,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36110,4284,30690,11829,169.7,Montgomery,AL,Alabama,32.44856,-86.2567,
343,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36111,4963,46502,12369,1093.5,Montgomery,AL,Alabama,32.33758,-86.27162,
344,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36112,0,46502,320,611.9,Montgomery,AL,Alabama,32.38074,-86.34915,
345,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36113,275,87250,1809,252.8,Montgomery,AL,Alabama,32.38276,-86.35807,
346,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36115,256,56406,964,405.5,Montgomery,AL,Alabama,32.40679,-86.24676,
347,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36116,17178,42606,44556,301.3,Montgomery,AL,Alabama,32.27263,-86.2154,
348,Alabama,Montgomery,22.1,85.4,"Montgomery, Alabama",36117,21945,60884,53841,357.5,Montgomery,AL,Alabama,32.37856,-86.14567,
349,Alabama,Moody,8.4,91.7,"Moody, Alabama",35004,4460,60877,11762,222.8,Moody,AL,Alabama,33.60277,-86.49615,264.0
350,Alabama,Mooresville,0,93.2,"Mooresville, Alabama",35649,31,109750,89,11.8,Mooresville,AL,Alabama,34.61705,-86.87099,
351,Alabama,Morris,6.3,88.8,"Morris, Alabama",35116,1697,64950,4372,73.9,Morris,AL,Alabama,33.73135,-86.76641,24.0
352,Alabama,Moulton,26.1,76.8,"Moulton, Alabama",35650,5409,45010,13992,25.5,Moulton,AL,Alabama,34.45074,-87.3024,60.0
353,Alabama,Moundville,13,87.1,"Moundville, Alabama",35474,2297,49334,6454,11.9,Moundville,AL,Alabama,32.93785,-87.57215,94.0
354,Alabama,Mount Vernon,25.4,81.3,"Mount Vernon, Alabama",36560,1250,38438,3381,20.3,Mount Vernon,AL,Alabama,31.09638,-88.04001,72.0
355,Alabama,Mulga,22.5,72.5,"Mulga, Alabama",35118,1146,53088,3040,32.6,Mulga,AL,Alabama,33.5372,-87.05145999999998,
356,Alabama,Munford,15.8,85.1,"Munford, Alabama",36268,2394,48278,5814,22.3,Munford,AL,Alabama,33.49714,-85.94131999999998,
357,Alabama,Muscle Shoals,10.2,91.1,"Muscle Shoals, Alabama",35661,6863,52331,16881,114.7,Muscle Shoals,AL,Alabama,34.77344,-87.56508000000002,642.0
358,Alabama,Myrtlewood,9.1,71.2,"Myrtlewood, Alabama",36763,67,36042,275,2.7,Myrtlewood,AL,Alabama,32.27107,-87.96571999999998,
359,Alabama,Natural Bridge,0,77.8,"Natural Bridge, Alabama",35577,7,40662,41,3.9,Natural Bridge,AL,Alabama,34.10237,-87.62001,
360,Alabama,Nauvoo,25,77.2,"Nauvoo, Alabama",35578,2252,34805,5806,18.9,Nauvoo,AL,Alabama,33.98434,-87.46614,
361,Alabama,Needham,0.9,78.4,"Needham, Alabama",36915,283,30521,805,6.5,Needham,AL,Alabama,31.95508,-88.35871,
362,Alabama,Newbern,44.3,72.9,"Newbern, Alabama",36765,488,18750,1239,6.8,Newbern,AL,Alabama,32.582809999999995,-87.52277,
363,Alabama,New Brockton,17.9,80.7,"New Brockton, Alabama",36351,1416,48770,3410,15.0,New Brockton,AL,Alabama,31.41551,-85.91877,39.0
364,Alabama,New Hope,13.3,86.4,"New Hope, Alabama",35760,1865,46861,4869,37.0,New Hope,AL,Alabama,34.54918,-86.38259000000002,41.0
365,Alabama,New Market,16.1,82.8,"New Market, Alabama",35761,4696,61058,12568,38.5,New Market,AL,Alabama,34.91474,-86.41162,
